bin_center,count,density
926000,24,0.024514790499991217
927000,24,0.024667921098444547
928000,24,0.024994260263950553
929000,25,0.025396652651912103
930000,25,0.025741444330658083
931000,25,0.02589027862316552
932000,25,0.02573374818568285
933000,25,0.025218696698460098
934000,24,0.024362489153125784
935000,23,0.02325073070199698
936000,22,0.022018937647239535
937000,20,0.020822566420691302
938000,19,0.01980263299940546
939000,19,0.019055215023891604
940000,18,0.018612163252914166
941000,18,0.018437594931417733
942000,18,0.01844087385321474
943000,18,0.01850274750699887
944000,18,0.01850809839578329
945000,18,0.018377160842929764
946000,18,0.018087448970678703
947000,17,0.017680938780396702
948000,17,0.01725468403723384
949000,16,0.01693713052463369
950000,16,0.016855924941543716
951000,17,0.017105127403184615
952000,17,0.017719911731873695
953000,18,0.0186650314455918
954000,19,0.019839982755861806
955000,21,0.021099727413144843
956000,22,0.022286043234266927
957000,23,0.023261977200497882
958000,23,0.02394111962750527
959000,24,0.02430468315839514
960000,24,0.024402347565975986
961000,24,0.02433679199501804
962000,24,0.024235811197985842
963000,24,0.02421892908464573
964000,24,0.024366743836202492
965000,24,0.02470054157311889
966000,25,0.02517717196492463
967000,25,0.02570041316915788
968000,26,0.026145988301762943
969000,26,0.026394027684925245
970000,26,0.026360925997260785
971000,26,0.0260226737892933
972000,25,0.025423817412195675
973000,24,0.024669712805976286
974000,23,0.02390382736679726
975000,23,0.023275509229617176
976000,22,0.022905987221232285
977000,22,0.022860813168174943
978000,23,0.023135400764296293
979000,23,0.023657132326827743
980000,24,0.024303474811912532
981000,24,0.024931655017773547
982000,25,0.025412642589434164
983000,25,0.025661162941466854
984000,25,0.02565446070884246
985000,25,0.02543531227546417
986000,25,0.025098662212162025
987000,24,0.024765283216070348
988000,24,0.024549046347920944
989000,24,0.02452595725140981
990000,24,0.024712680294695706
991000,25,0.025059942431892468
992000,25,0.02546255281309261
993000,25,0.02578368832800194
994000,25,0.02588758040358128
995000,25,0.02567265592267948
996000,25,0.02509704595725321
997000,24,0.024190215302632725
998000,23,0.023047834403050856
999000,21,0.02181108959869268
1000000,20,0.020635411299847594
